# s,a,r,sp
3 2 0 2
2 3 0 1
1 3 0 0
0 3 1 10
10 2 0 10
10 3 0 10
10 3 0 5
5 2 0 5
5 3 0 0
0 2 1 6
6 3 0 1
1 2 0 1
1 2 0 1
1 2 0 1
1 2 0 1
1 2 0 0
0 3 1 5
5 2 0 0
0 2 1 10
10 3 0 10
10 3 0 10
10 3 0 10
10 3 0 10
10 3 0 10
10 3 0 10
10 3 0 10
10 3 0 10
10 3 0 10
10 3 0 10
10 3 0 5
5 2 0 0
0 2 1 13
13 2 0 12
12 3 0 11
11 3 0 6
6 2 0 1
1 2 0 0
0 3 1 22
22 3 0 17
17 2 0 16
16 3 0 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 10
10 2 0 5
5 2 0 0
0 2 1 8
8 3 0 7
7 3 0 6
6 3 0 5
5 3 0 5
5 3 0 5
5 3 0 0
0 2 1 6
6 2 0 5
5 3 0 0
0 2 1 20
20 3 0 20
20 3 0 20
20 3 0 15
15 2 0 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 10
10 2 0 5
5 2 0 5
5 3 0 5
5 3 0 5
5 3 0 0
0 2 1 2
2 2 0 2
2 2 0 2
2 2 0 1
1 3 0 1
1 2 0 0
0 3 1 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 15
15 3 0 10
10 2 0 10
10 3 0 5
5 2 0 5
5 3 0 0
0 2 1 10
10 3 0 10
10 3 0 5
5 2 0 5
5 3 0 5
5 3 0 5
5 3 0 5
5 3 0 5
5 3 0 5
5 3 0 5
5 3 0 5
5 3 0 0
0 2 1 12
12 2 0 7
7 2 0 6
6 3 0 5
5 3 0 5
5 3 0 0
0 2 1 5
5 3 0 0
0 2 1 8
8 2 0 7
7 3 0 6
6 3 0 1
1 2 0 1
1 2 0 0
0 3 1 17
17 2 0 12
12 2 0 7
7 2 0 6
6 3 0 5
5 3 0 0
0 2 1 3
3 3 0 3
3 2 0 2
2 3 0 1
1 3 0 0
0 3 1 13
13 2 0 8
8 2 0 3
3 2 0 3
3 2 0 2
2 3 0 1
1 3 0 1
1 2 0 0
0 3 1 1
1 2 0 1
1 2 0 1
1 2 0 1
1 2 0 0
0 3 1 18
18 3 0 13
13 2 0 8
8 2 0 3
3 2 0 2
2 3 0 1
1 3 0 1
1 2 0 0
0 3 1 9
9 2 0 4
4 2 0 3
3 3 0 3
3 2 0 3
3 2 0 3
3 2 0 2
2 3 0 2
2 2 0 1
1 3 0 1
1 2 0 1
1 2 0 1
1 2 0 1
1 2 0 1
1 2 0 0
0 3 1 16
16 2 0 15
15 3 0 10
10 2 0 5
5 2 0 5
5 3 0 0
0 2 1 20
20 3 0 20
20 3 0 20
20 3 0 20
20 3 0 20
20 3 0 15
15 2 0 10
10 2 0 10
10 3 0 5
5 2 0 0
0 2 1 7
7 3 0 2
2 2 0 2
2 2 0 1
1 3 0 0
0 3 1 10
10 2 0 10
10 3 0 10
10 3 0 10
10 3 0 5
5 2 0 5
5 3 0 5
5 3 0 5
5 3 0 5
5 3 0 5
5 3 0 0
0 2 1 20
20 3 0 20
20 3 0 20
20 3 0 15
15 2 0 10
10 2 0 10
10 3 0 5
5 2 0 0
0 2 1 15
15 2 0 10
10 2 0 5
5 2 0 0
0 2 1 13
13 2 0 8
8 2 0 3
3 2 0 2
2 3 0 1
1 3 0 1
1 2 0 0
0 3 1 17
17 3 0 16
16 3 0 15
15 3 0 15
15 3 0 15
15 3 0 10
10 2 0 5
5 2 0 5
5 3 0 5
5 3 0 5
5 3 0 0
0 2 1 8
8 2 0 7
7 3 0 6
6 3 0 1
1 2 0 0
0 3 1 3
3 2 0 2
2 3 0 2
2 2 0 1
1 3 0 0
0 3 1 7
7 2 0 2
2 2 0 2
2 2 0 2
2 2 0 1
1 3 0 1
1 2 0 1
1 2 0 1
1 2 0 1
1 2 0 1
1 2 0 1
1 2 0 0
0 3 1 11
11 3 0 6
6 2 0 1
1 2 0 1
1 2 0 0
0 3 1 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 3 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 2 0 0
0 3 0 0
